,state,season,mmwr_week,age_category,sex,race,rate,HHS_region
698,New Mexico,2018,Overall,----65-74 years,Male,Hispanic,69.2,6
699,New Mexico,2018,Overall,----65-74 years,Male,"White, non-Hispanic",27.3,6
700,New Mexico,2018,Overall,----75-84 years,Female,"A/PI, non-Hispanic",0,6
701,New Mexico,2018,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,6
702,New Mexico,2018,Overall,----75-84 years,Female,"Black, non-Hispanic",0,6
703,New Mexico,2018,Overall,----75-84 years,Female,Hispanic,95.7,6
704,New Mexico,2018,Overall,----75-84 years,Female,"White, non-Hispanic",143.5,6
705,New Mexico,2018,Overall,----75-84 years,Male,"A/PI, non-Hispanic",0,6
706,New Mexico,2018,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,6
707,New Mexico,2018,Overall,----75-84 years,Male,"Black, non-Hispanic",0,6
708,New Mexico,2018,Overall,----75-84 years,Male,Hispanic,45.7,6
709,New Mexico,2018,Overall,----75-84 years,Male,"White, non-Hispanic",105.7,6
710,New Mexico,2018,Overall,----85+ years,Female,"A/PI, non-Hispanic",1176.5,6
711,New Mexico,2018,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,6
712,New Mexico,2018,Overall,----85+ years,Female,"Black, non-Hispanic",0,6
713,New Mexico,2018,Overall,----85+ years,Female,Hispanic,273.1,6
714,New Mexico,2018,Overall,----85+ years,Female,"White, non-Hispanic",230.3,6
715,New Mexico,2018,Overall,----85+ years,Male,"A/PI, non-Hispanic",0,6
716,New Mexico,2018,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,6
717,New Mexico,2018,Overall,----85+ years,Male,"Black, non-Hispanic",0,6
718,New Mexico,2018,Overall,----85+ years,Male,Hispanic,71,6
719,New Mexico,2018,Overall,----85+ years,Male,"White, non-Hispanic",156.4,6
720,New York,2018,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,2
721,New York,2018,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,2
722,New York,2018,Overall,----18-29 years,Female,"Black, non-Hispanic",0,2
723,New York,2018,Overall,----18-29 years,Female,Hispanic,0,2
724,New York,2018,Overall,----18-29 years,Female,"White, non-Hispanic",5.6,2
725,New York,2018,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0,2
726,New York,2018,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,2
727,New York,2018,Overall,----18-29 years,Male,"Black, non-Hispanic",5.5,2
728,New York,2018,Overall,----18-29 years,Male,Hispanic,0,2
729,New York,2018,Overall,----18-29 years,Male,"White, non-Hispanic",6.9,2
730,New York,2018,Overall,----30-39 years,Female,"A/PI, non-Hispanic",19.2,2
731,New York,2018,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0,2
732,New York,2018,Overall,----30-39 years,Female,"Black, non-Hispanic",32.1,2
733,New York,2018,Overall,----30-39 years,Female,Hispanic,13.5,2
734,New York,2018,Overall,----30-39 years,Female,"White, non-Hispanic",0,2
735,New York,2018,Overall,----30-39 years,Male,"A/PI, non-Hispanic",0,2
736,New York,2018,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,2
737,New York,2018,Overall,----30-39 years,Male,"Black, non-Hispanic",0,2
738,New York,2018,Overall,----30-39 years,Male,Hispanic,28.3,2
739,New York,2018,Overall,----30-39 years,Male,"White, non-Hispanic",3.7,2
740,New York,2018,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0,2
741,New York,2018,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,2
742,New York,2018,Overall,----40-49 years,Female,"Black, non-Hispanic",27.7,2
743,New York,2018,Overall,----40-49 years,Female,Hispanic,0,2
744,New York,2018,Overall,----40-49 years,Female,"White, non-Hispanic",4,2
745,New York,2018,Overall,----40-49 years,Male,"A/PI, non-Hispanic",0,2
746,New York,2018,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0,2
747,New York,2018,Overall,----40-49 years,Male,"Black, non-Hispanic",11.3,2
748,New York,2018,Overall,----40-49 years,Male,Hispanic,19.1,2
749,New York,2018,Overall,----40-49 years,Male,"White, non-Hispanic",12.5,2
750,New York,2018,Overall,----65-74 years,Female,"A/PI, non-Hispanic",62.2,2
751,New York,2018,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0,2
752,New York,2018,Overall,----65-74 years,Female,"Black, non-Hispanic",83.8,2
753,New York,2018,Overall,----65-74 years,Female,Hispanic,229.3,2
754,New York,2018,Overall,----65-74 years,Female,"White, non-Hispanic",52.5,2
755,New York,2018,Overall,----65-74 years,Male,"A/PI, non-Hispanic",0,2
756,New York,2018,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0,2
757,New York,2018,Overall,----65-74 years,Male,"Black, non-Hispanic",111.7,2
758,New York,2018,Overall,----65-74 years,Male,Hispanic,58.1,2
759,New York,2018,Overall,----65-74 years,Male,"White, non-Hispanic",53.7,2
760,New York,2018,Overall,----75-84 years,Female,"A/PI, non-Hispanic",0,2
761,New York,2018,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,2
762,New York,2018,Overall,----75-84 years,Female,"Black, non-Hispanic",135.3,2
763,New York,2018,Overall,----75-84 years,Female,Hispanic,98,2
764,New York,2018,Overall,----75-84 years,Female,"White, non-Hispanic",105.7,2
765,New York,2018,Overall,----75-84 years,Male,"A/PI, non-Hispanic",155.8,2
766,New York,2018,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,2
767,New York,2018,Overall,----75-84 years,Male,"Black, non-Hispanic",155.1,2
768,New York,2018,Overall,----75-84 years,Male,Hispanic,139.9,2
769,New York,2018,Overall,----75-84 years,Male,"White, non-Hispanic",64.6,2
770,New York,2018,Overall,----85+ years,Female,"A/PI, non-Hispanic",0,2
771,New York,2018,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,2
772,New York,2018,Overall,----85+ years,Female,"Black, non-Hispanic",97.7,2
773,New York,2018,Overall,----85+ years,Female,Hispanic,273.2,2
774,New York,2018,Overall,----85+ years,Female,"White, non-Hispanic",139.3,2
775,New York,2018,Overall,----85+ years,Male,"A/PI, non-Hispanic",0,2
776,New York,2018,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,2
777,New York,2018,Overall,----85+ years,Male,"Black, non-Hispanic",0,2
778,New York,2018,Overall,----85+ years,Male,Hispanic,0,2
779,New York,2018,Overall,----85+ years,Male,"White, non-Hispanic",238.8,2
780,Oregon,2018,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,10
781,Oregon,2018,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,10
782,Oregon,2018,Overall,----18-29 years,Female,"Black, non-Hispanic",0,10
783,Oregon,2018,Overall,----18-29 years,Female,Hispanic,0,10
784,Oregon,2018,Overall,----18-29 years,Female,"White, non-Hispanic",4.2,10
785,Oregon,2018,Overall,----18-29 years,Male,"A/PI, non-Hispanic",6.2,10
786,Oregon,2018,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,10
787,Oregon,2018,Overall,----18-29 years,Male,"Black, non-Hispanic",0,10
788,Oregon,2018,Overall,----18-29 years,Male,Hispanic,0,10
789,Oregon,2018,Overall,----18-29 years,Male,"White, non-Hispanic",0,10
790,Oregon,2018,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0,10
791,Oregon,2018,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0,10
792,Oregon,2018,Overall,----30-39 years,Female,"Black, non-Hispanic",0,10
793,Oregon,2018,Overall,----30-39 years,Female,Hispanic,0,10
794,Oregon,2018,Overall,----30-39 years,Female,"White, non-Hispanic",6.6,10
795,Oregon,2018,Overall,----30-39 years,Male,"A/PI, non-Hispanic",0,10
796,Oregon,2018,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,10
797,Oregon,2018,Overall,----30-39 years,Male,"Black, non-Hispanic",0,10
798,Oregon,2018,Overall,----30-39 years,Male,Hispanic,0,10
799,Oregon,2018,Overall,----30-39 years,Male,"White, non-Hispanic",0.9,10
800,Oregon,2018,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0,10
801,Oregon,2018,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,10
802,Oregon,2018,Overall,----40-49 years,Female,"Black, non-Hispanic",24.1,10
803,Oregon,2018,Overall,----40-49 years,Female,Hispanic,19.6,10
804,Oregon,2018,Overall,----40-49 years,Female,"White, non-Hispanic",13.1,10
805,Oregon,2018,Overall,----40-49 years,Male,"A/PI, non-Hispanic",8,10
806,Oregon,2018,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0,10
807,Oregon,2018,Overall,----40-49 years,Male,"Black, non-Hispanic",0,10
808,Oregon,2018,Overall,----40-49 years,Male,Hispanic,5.8,10
809,Oregon,2018,Overall,----40-49 years,Male,"White, non-Hispanic",5.2,10
810,Oregon,2018,Overall,----65-74 years,Female,"A/PI, non-Hispanic",33.1,10
811,Oregon,2018,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",172.4,10
812,Oregon,2018,Overall,----65-74 years,Female,"Black, non-Hispanic",101.4,10
813,Oregon,2018,Overall,----65-74 years,Female,Hispanic,91.5,10
814,Oregon,2018,Overall,----65-74 years,Female,"White, non-Hispanic",40.9,10
815,Oregon,2018,Overall,----65-74 years,Male,"A/PI, non-Hispanic",64.7,10
816,Oregon,2018,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",205.8,10
817,Oregon,2018,Overall,----65-74 years,Male,"Black, non-Hispanic",105.6,10
818,Oregon,2018,Overall,----65-74 years,Male,Hispanic,0,10
819,Oregon,2018,Overall,----65-74 years,Male,"White, non-Hispanic",28.6,10
820,Oregon,2018,Overall,----75-84 years,Female,"A/PI, non-Hispanic",111,10
821,Oregon,2018,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",1136.4,10
822,Oregon,2018,Overall,----75-84 years,Female,"Black, non-Hispanic",309.9,10
823,Oregon,2018,Overall,----75-84 years,Female,Hispanic,82.4,10
824,Oregon,2018,Overall,----75-84 years,Female,"White, non-Hispanic",88.2,10
825,Oregon,2018,Overall,----75-84 years,Male,"A/PI, non-Hispanic",50.1,10
826,Oregon,2018,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,10
827,Oregon,2018,Overall,----75-84 years,Male,"Black, non-Hispanic",149,10
828,Oregon,2018,Overall,----75-84 years,Male,Hispanic,117.8,10
829,Oregon,2018,Overall,----75-84 years,Male,"White, non-Hispanic",94,10
830,Oregon,2018,Overall,----85+ years,Female,"A/PI, non-Hispanic",274,10
831,Oregon,2018,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,10
832,Oregon,2018,Overall,----85+ years,Female,"Black, non-Hispanic",0,10
833,Oregon,2018,Overall,----85+ years,Female,Hispanic,187.3,10
834,Oregon,2018,Overall,----85+ years,Female,"White, non-Hispanic",258.7,10
835,Oregon,2018,Overall,----85+ years,Male,"A/PI, non-Hispanic",468,10
836,Oregon,2018,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,10
837,Oregon,2018,Overall,----85+ years,Male,"Black, non-Hispanic",1257.9,10
838,Oregon,2018,Overall,----85+ years,Male,Hispanic,0,10
839,Oregon,2018,Overall,----85+ years,Male,"White, non-Hispanic",208.2,10
840,Tennessee,2018,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,4
841,Tennessee,2018,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,4
842,Tennessee,2018,Overall,----18-29 years,Female,"Black, non-Hispanic",0,4
843,Tennessee,2018,Overall,----18-29 years,Female,Hispanic,0,4
844,Tennessee,2018,Overall,----18-29 years,Female,"White, non-Hispanic",1.9,4
845,Tennessee,2018,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0,4
846,Tennessee,2018,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,4
847,Tennessee,2018,Overall,----18-29 years,Male,"Black, non-Hispanic",0,4
848,Tennessee,2018,Overall,----18-29 years,Male,Hispanic,0,4
849,Tennessee,2018,Overall,----18-29 years,Male,"White, non-Hispanic",2,4
850,Tennessee,2018,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0,4
851,Tennessee,2018,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0,4
852,Tennessee,2018,Overall,----30-39 years,Female,"Black, non-Hispanic",12.9,4
853,Tennessee,2018,Overall,----30-39 years,Female,Hispanic,0,4
854,Tennessee,2018,Overall,----30-39 years,Female,"White, non-Hispanic",5.4,4
855,Tennessee,2018,Overall,----30-39 years,Male,"A/PI, non-Hispanic",0,4
856,Tennessee,2018,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,4
857,Tennessee,2018,Overall,----30-39 years,Male,"Black, non-Hispanic",0,4
858,Tennessee,2018,Overall,----30-39 years,Male,Hispanic,8.6,4
859,Tennessee,2018,Overall,----30-39 years,Male,"White, non-Hispanic",0,4
860,Tennessee,2018,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0,4
861,Tennessee,2018,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,4
862,Tennessee,2018,Overall,----40-49 years,Female,"Black, non-Hispanic",10.2,4
863,Tennessee,2018,Overall,----40-49 years,Female,Hispanic,11.9,4
864,Tennessee,2018,Overall,----40-49 years,Female,"White, non-Hispanic",6,4
865,Tennessee,2018,Overall,----40-49 years,Male,"A/PI, non-Hispanic",23.4,4
866,Tennessee,2018,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0,4
867,Tennessee,2018,Overall,----40-49 years,Male,"Black, non-Hispanic",12.1,4
868,Tennessee,2018,Overall,----40-49 years,Male,Hispanic,0,4
869,Tennessee,2018,Overall,----40-49 years,Male,"White, non-Hispanic",4.9,4
870,Tennessee,2018,Overall,----65-74 years,Female,"A/PI, non-Hispanic",0,4
871,Tennessee,2018,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0,4
872,Tennessee,2018,Overall,----65-74 years,Female,"Black, non-Hispanic",109.9,4
873,Tennessee,2018,Overall,----65-74 years,Female,Hispanic,65.2,4
874,Tennessee,2018,Overall,----65-74 years,Female,"White, non-Hispanic",37.5,4
875,Tennessee,2018,Overall,----65-74 years,Male,"A/PI, non-Hispanic",0,4
876,Tennessee,2018,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0,4
877,Tennessee,2018,Overall,----65-74 years,Male,"Black, non-Hispanic",40.4,4
878,Tennessee,2018,Overall,----65-74 years,Male,Hispanic,0,4
879,Tennessee,2018,Overall,----65-74 years,Male,"White, non-Hispanic",46.3,4
880,Tennessee,2018,Overall,----75-84 years,Female,"A/PI, non-Hispanic",0,4
881,Tennessee,2018,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,4
882,Tennessee,2018,Overall,----75-84 years,Female,"Black, non-Hispanic",72.7,4
883,Tennessee,2018,Overall,----75-84 years,Female,Hispanic,0,4
884,Tennessee,2018,Overall,----75-84 years,Female,"White, non-Hispanic",93.9,4
885,Tennessee,2018,Overall,----75-84 years,Male,"A/PI, non-Hispanic",0,4
886,Tennessee,2018,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,4
887,Tennessee,2018,Overall,----75-84 years,Male,"Black, non-Hispanic",0,4
888,Tennessee,2018,Overall,----75-84 years,Male,Hispanic,0,4
889,Tennessee,2018,Overall,----75-84 years,Male,"White, non-Hispanic",64.4,4
890,Tennessee,2018,Overall,----85+ years,Female,"A/PI, non-Hispanic",0,4
891,Tennessee,2018,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,4
892,Tennessee,2018,Overall,----85+ years,Female,"Black, non-Hispanic",60,4
893,Tennessee,2018,Overall,----85+ years,Female,Hispanic,0,4
894,Tennessee,2018,Overall,----85+ years,Female,"White, non-Hispanic",153.5,4
895,Tennessee,2018,Overall,----85+ years,Male,"A/PI, non-Hispanic",0,4
896,Tennessee,2018,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,4
897,Tennessee,2018,Overall,----85+ years,Male,"Black, non-Hispanic",151.7,4
898,Tennessee,2018,Overall,----85+ years,Male,Hispanic,0,4
899,Tennessee,2018,Overall,----85+ years,Male,"White, non-Hispanic",155,4
900,Colorado,2019,Overall,----0-<6 months,Female,"A/PI, non-Hispanic",1283.7,8
901,Colorado,2019,Overall,----0-<6 months,Female,"AI/AN, non-Hispanic",0,8
902,Colorado,2019,Overall,----0-<6 months,Female,"Black, non-Hispanic",913.2,8
903,Colorado,2019,Overall,----0-<6 months,Female,Hispanic,650,8
904,Colorado,2019,Overall,----0-<6 months,Female,"White, non-Hispanic",623.3,8
905,Colorado,2019,Overall,----0-<6 months,Male,"A/PI, non-Hispanic",738,8
906,Colorado,2019,Overall,----0-<6 months,Male,"AI/AN, non-Hispanic",0,8
907,Colorado,2019,Overall,----0-<6 months,Male,"Black, non-Hispanic",1223.8,8
908,Colorado,2019,Overall,----0-<6 months,Male,Hispanic,733,8
909,Colorado,2019,Overall,----0-<6 months,Male,"White, non-Hispanic",615.8,8
910,Colorado,2019,Overall,----1-<2 years,Female,"A/PI, non-Hispanic",238.4,8
911,Colorado,2019,Overall,----1-<2 years,Female,"AI/AN, non-Hispanic",813,8
912,Colorado,2019,Overall,----1-<2 years,Female,"Black, non-Hispanic",161.2,8
913,Colorado,2019,Overall,----1-<2 years,Female,Hispanic,283.5,8
914,Colorado,2019,Overall,----1-<2 years,Female,"White, non-Hispanic",250.2,8
915,Colorado,2019,Overall,----1-<2 years,Male,"A/PI, non-Hispanic",236.4,8
916,Colorado,2019,Overall,----1-<2 years,Male,"AI/AN, non-Hispanic",0,8
917,Colorado,2019,Overall,----1-<2 years,Male,"Black, non-Hispanic",407.8,8
918,Colorado,2019,Overall,----1-<2 years,Male,Hispanic,180.6,8
919,Colorado,2019,Overall,----1-<2 years,Male,"White, non-Hispanic",242.4,8
920,Colorado,2019,Overall,----12-17 years,Female,"A/PI, non-Hispanic",0,8
921,Colorado,2019,Overall,----12-17 years,Female,"AI/AN, non-Hispanic",0,8
922,Colorado,2019,Overall,----12-17 years,Female,"Black, non-Hispanic",12.5,8
923,Colorado,2019,Overall,----12-17 years,Female,Hispanic,5.4,8
924,Colorado,2019,Overall,----12-17 years,Female,"White, non-Hispanic",1.8,8
925,Colorado,2019,Overall,----12-17 years,Male,"A/PI, non-Hispanic",0,8
926,Colorado,2019,Overall,----12-17 years,Male,"AI/AN, non-Hispanic",0,8
927,Colorado,2019,Overall,----12-17 years,Male,"Black, non-Hispanic",0,8
928,Colorado,2019,Overall,----12-17 years,Male,Hispanic,2.6,8
929,Colorado,2019,Overall,----12-17 years,Male,"White, non-Hispanic",1.7,8
930,Colorado,2019,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,8
931,Colorado,2019,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,8
932,Colorado,2019,Overall,----18-29 years,Female,"Black, non-Hispanic",0,8
933,Colorado,2019,Overall,----18-29 years,Female,Hispanic,4.5,8
934,Colorado,2019,Overall,----18-29 years,Female,"White, non-Hispanic",0,8
935,Colorado,2019,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0,8
936,Colorado,2019,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,8
937,Colorado,2019,Overall,----18-29 years,Male,"Black, non-Hispanic",0,8
938,Colorado,2019,Overall,----18-29 years,Male,Hispanic,0,8
939,Colorado,2019,Overall,----18-29 years,Male,"White, non-Hispanic",0,8
940,Colorado,2019,Overall,----2-4 years,Female,"A/PI, non-Hispanic",72.9,8
941,Colorado,2019,Overall,----2-4 years,Female,"AI/AN, non-Hispanic",0,8
942,Colorado,2019,Overall,----2-4 years,Female,"Black, non-Hispanic",100.2,8
943,Colorado,2019,Overall,----2-4 years,Female,Hispanic,86.6,8
944,Colorado,2019,Overall,----2-4 years,Female,"White, non-Hispanic",64.1,8
945,Colorado,2019,Overall,----2-4 years,Male,"A/PI, non-Hispanic",75.8,8
946,Colorado,2019,Overall,----2-4 years,Male,"AI/AN, non-Hispanic",0,8
947,Colorado,2019,Overall,----2-4 years,Male,"Black, non-Hispanic",97.9,8
948,Colorado,2019,Overall,----2-4 years,Male,Hispanic,59.6,8
949,Colorado,2019,Overall,----2-4 years,Male,"White, non-Hispanic",100.3,8
950,Colorado,2019,Overall,----30-39 years,Female,"A/PI, non-Hispanic",6.7,8
951,Colorado,2019,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0,8
952,Colorado,2019,Overall,----30-39 years,Female,"Black, non-Hispanic",7.4,8
953,Colorado,2019,Overall,----30-39 years,Female,Hispanic,1.9,8
954,Colorado,2019,Overall,----30-39 years,Female,"White, non-Hispanic",0.7,8
955,Colorado,2019,Overall,----30-39 years,Male,"A/PI, non-Hispanic",0,8
956,Colorado,2019,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,8
957,Colorado,2019,Overall,----30-39 years,Male,"Black, non-Hispanic",19.6,8
958,Colorado,2019,Overall,----30-39 years,Male,Hispanic,7.1,8
959,Colorado,2019,Overall,----30-39 years,Male,"White, non-Hispanic",0.6,8
960,Colorado,2019,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0,8
961,Colorado,2019,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,8
962,Colorado,2019,Overall,----40-49 years,Female,"Black, non-Hispanic",18.3,8
963,Colorado,2019,Overall,----40-49 years,Female,Hispanic,2.3,8
964,Colorado,2019,Overall,----40-49 years,Female,"White, non-Hispanic",5,8
965,Colorado,2019,Overall,----40-49 years,Male,"A/PI, non-Hispanic",0,8
966,Colorado,2019,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",85.5,8
967,Colorado,2019,Overall,----40-49 years,Male,"Black, non-Hispanic",0,8
968,Colorado,2019,Overall,----40-49 years,Male,Hispanic,2.2,8
969,Colorado,2019,Overall,----40-49 years,Male,"White, non-Hispanic",3.2,8
970,Colorado,2019,Overall,----5-11 years,Female,"A/PI, non-Hispanic",16,8
971,Colorado,2019,Overall,----5-11 years,Female,"AI/AN, non-Hispanic",143.7,8
972,Colorado,2019,Overall,----5-11 years,Female,"Black, non-Hispanic",0,8
973,Colorado,2019,Overall,----5-11 years,Female,Hispanic,2.5,8
974,Colorado,2019,Overall,----5-11 years,Female,"White, non-Hispanic",9.6,8
975,Colorado,2019,Overall,----5-11 years,Male,"A/PI, non-Hispanic",16.3,8
976,Colorado,2019,Overall,----5-11 years,Male,"AI/AN, non-Hispanic",0,8
977,Colorado,2019,Overall,----5-11 years,Male,"Black, non-Hispanic",0,8
978,Colorado,2019,Overall,----5-11 years,Male,Hispanic,11.9,8
979,Colorado,2019,Overall,----5-11 years,Male,"White, non-Hispanic",3,8
980,Colorado,2019,Overall,----6-<12 months,Female,"A/PI, non-Hispanic",0,8
981,Colorado,2019,Overall,----6-<12 months,Female,"AI/AN, non-Hispanic",0,8
982,Colorado,2019,Overall,----6-<12 months,Female,"Black, non-Hispanic",182.6,8
983,Colorado,2019,Overall,----6-<12 months,Female,Hispanic,305.9,8
984,Colorado,2019,Overall,----6-<12 months,Female,"White, non-Hispanic",311.7,8
985,Colorado,2019,Overall,----6-<12 months,Male,"A/PI, non-Hispanic",246,8
986,Colorado,2019,Overall,----6-<12 months,Male,"AI/AN, non-Hispanic",0,8
987,Colorado,2019,Overall,----6-<12 months,Male,"Black, non-Hispanic",349.7,8
988,Colorado,2019,Overall,----6-<12 months,Male,Hispanic,110,8
989,Colorado,2019,Overall,----6-<12 months,Male,"White, non-Hispanic",254.8,8
990,Colorado,2019,Overall,----65-74 years,Female,"A/PI, non-Hispanic",0,8
991,Colorado,2019,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0,8
992,Colorado,2019,Overall,----65-74 years,Female,"Black, non-Hispanic",33.7,8
993,Colorado,2019,Overall,----65-74 years,Female,Hispanic,20.1,8
994,Colorado,2019,Overall,----65-74 years,Female,"White, non-Hispanic",7.2,8
995,Colorado,2019,Overall,----65-74 years,Male,"A/PI, non-Hispanic",0,8
996,Colorado,2019,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0,8
997,Colorado,2019,Overall,----65-74 years,Male,"Black, non-Hispanic",37.4,8
998,Colorado,2019,Overall,----65-74 years,Male,Hispanic,23.8,8
999,Colorado,2019,Overall,----65-74 years,Male,"White, non-Hispanic",3.5,8
1000,Colorado,2019,Overall,----75-84 years,Female,"A/PI, non-Hispanic",45.7,8
1001,Colorado,2019,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,8
1002,Colorado,2019,Overall,----75-84 years,Female,"Black, non-Hispanic",71.3,8
1003,Colorado,2019,Overall,----75-84 years,Female,Hispanic,14.7,8
1004,Colorado,2019,Overall,----75-84 years,Female,"White, non-Hispanic",6.7,8
1005,Colorado,2019,Overall,----75-84 years,Male,"A/PI, non-Hispanic",0,8
1006,Colorado,2019,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,8
1007,Colorado,2019,Overall,----75-84 years,Male,"Black, non-Hispanic",0,8
1008,Colorado,2019,Overall,----75-84 years,Male,Hispanic,19.4,8
1009,Colorado,2019,Overall,----75-84 years,Male,"White, non-Hispanic",8.6,8
1010,Colorado,2019,Overall,----85+ years,Female,"A/PI, non-Hispanic",0,8
1011,Colorado,2019,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,8
1012,Colorado,2019,Overall,----85+ years,Female,"Black, non-Hispanic",0,8
1013,Colorado,2019,Overall,----85+ years,Female,Hispanic,152.1,8
1014,Colorado,2019,Overall,----85+ years,Female,"White, non-Hispanic",9.5,8
1015,Colorado,2019,Overall,----85+ years,Male,"A/PI, non-Hispanic",0,8
1016,Colorado,2019,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,8
1017,Colorado,2019,Overall,----85+ years,Male,"Black, non-Hispanic",0,8
1018,Colorado,2019,Overall,----85+ years,Male,Hispanic,0,8
1019,Colorado,2019,Overall,----85+ years,Male,"White, non-Hispanic",24.5,8
1020,Connecticut,2019,Overall,----0-<6 months,Female,"A/PI, non-Hispanic",0,1
1021,Connecticut,2019,Overall,----0-<6 months,Female,"AI/AN, non-Hispanic",0,1
1022,Connecticut,2019,Overall,----0-<6 months,Female,"Black, non-Hispanic",1517.5,1
1023,Connecticut,2019,Overall,----0-<6 months,Female,Hispanic,1487,1
1024,Connecticut,2019,Overall,----0-<6 months,Female,"White, non-Hispanic",1227.6,1
1025,Connecticut,2019,Overall,----0-<6 months,Male,"A/PI, non-Hispanic",0,1
1026,Connecticut,2019,Overall,----0-<6 months,Male,"AI/AN, non-Hispanic",0,1
1027,Connecticut,2019,Overall,----0-<6 months,Male,"Black, non-Hispanic",879.8,1
1028,Connecticut,2019,Overall,----0-<6 months,Male,Hispanic,1552.6,1
1029,Connecticut,2019,Overall,----0-<6 months,Male,"White, non-Hispanic",867.5,1
1030,Connecticut,2019,Overall,----1-<2 years,Female,"A/PI, non-Hispanic",617.3,1
1031,Connecticut,2019,Overall,----1-<2 years,Female,"AI/AN, non-Hispanic",0,1
1032,Connecticut,2019,Overall,----1-<2 years,Female,"Black, non-Hispanic",318.5,1
1033,Connecticut,2019,Overall,----1-<2 years,Female,Hispanic,138.7,1
1034,Connecticut,2019,Overall,----1-<2 years,Female,"White, non-Hispanic",51.7,1
1035,Connecticut,2019,Overall,----1-<2 years,Male,"A/PI, non-Hispanic",0,1
1036,Connecticut,2019,Overall,----1-<2 years,Male,"AI/AN, non-Hispanic",0,1
1037,Connecticut,2019,Overall,----1-<2 years,Male,"Black, non-Hispanic",267.7,1
1038,Connecticut,2019,Overall,----1-<2 years,Male,Hispanic,145.7,1
1039,Connecticut,2019,Overall,----1-<2 years,Male,"White, non-Hispanic",145.3,1
1040,Connecticut,2019,Overall,----12-17 years,Female,"A/PI, non-Hispanic",0,1
